gender,height,weight,age,BMI,BMI_Index
male,189.3,71.0,30,19.813313933029324,2
male,185.1,95.9,24,27.990185047520566,3
male,177.2,88.7,50,28.248551584976237,3
female,161.8,76.6,35,29.259825724505365,3
female,154.7,66.6,53,27.828743749501193,3
male,191.5,84.1,19,22.93287158546312,2
male,185.3,92.9,50,27.056080060367965,3
female,159.1,73.7,32,29.115692805342437,3
male,189.5,85.5,22,23.80935805236666,2
female,162.0,67.2,20,25.60585276634659,3
male,182.0,94.3,38,28.468783963289454,3
female,170.9,68.4,48,23.41919572866739,2
male,181.4,90.0,39,27.350668389556176,3
male,191.4,88.8,53,24.23980372310282,2
male,194.2,86.1,57,22.82993633072809,2
male,193.9,94.8,19,25.214636937155706,3
male,185.4,72.8,21,21.17931548917818,2
female,169.9,54.9,58,19.018908397800733,2
female,160.7,65.6,52,25.40224414886799,3
male,201.5,94.7,25,23.323830575891726,2
male,187.4,66.3,52,18.878798681958017,2
male,190.3,110.0,30,30.37491760803599,4
female,161.6,74.8,58,28.643025193608473,3
female,161.7,47.1,21,18.01361462108878,1
female,165.6,71.3,44,25.999731615673646,3
male,187.9,72.5,26,20.534514837390716,2
female,166.9,73.1,60,26.24246964974021,3
female,161.7,65.4,38,25.012534951575507,3
male,185.5,83.9,53,24.38226981785951,2
male,201.2,70.2,46,17.341280349710882,1
female,164.5,83.3,51,30.783159800814847,4
female,159.1,73.6,32,29.076187116325684,3
female,166.4,60.9,41,21.9943255362426,2
male,187.6,88.2,59,25.06126085987971,3
male,186.9,68.9,34,19.72425548092401,2
female,161.2,78.1,20,30.05529250226281,4
female,161.8,78.6,37,30.023789842638664,4
female,164.2,82.0,55,30.413580182807877,4
female,161.4,76.6,23,29.405035554757085,3
female,155.6,71.1,41,29.36638007943378,3
female,162.8,69.8,58,26.33580643408653,3
female,161.8,72.8,38,27.808293900052096,3
female,166.9,67.9,42,24.375700262891392,2
female,165.7,66.0,24,24.038032538026535,2
female,158.1,79.3,20,31.7255710102694,4
male,202.3,98.5,45,24.068247286702178,2
male,190.2,98.4,57,27.200323750194887,3
male,198.7,62.5,45,15.830122773366593,1
female,157.2,81.5,30,32.98014231234907,4
female,168.6,72.0,51,25.328959866263094,3
female,162.4,70.8,48,26.844863986022467,3
male,192.6,80.1,28,21.593346337865512,2
male,195.3,89.4,25,23.43867365422293,2
male,198.8,92.8,49,23.480925796226042,2
male,188.4,64.5,37,18.171798720705368,1
male,189.6,83.1,56,23.116621267959193,2
male,191.2,94.9,60,25.959148124157494,3
male,189.8,86.8,20,24.09502099153787,2
female,168.6,67.9,59,23.886616318323114,2
male,189.0,90.6,30,25.36323171243806,3
male,183.0,86.4,31,25.799516259070142,3
male,181.1,94.5,54,28.813426507925524,3
female,162.0,69.9,32,26.63465935070873,3
male,186.7,78.7,26,22.578032635728547,2
female,175.0,70.3,33,22.955102040816325,2
female,165.7,57.9,49,21.087910362905095,2
male,197.1,82.8,22,21.313613607352274,2
female,161.9,74.9,41,28.57512377148905,3
male,190.4,76.9,38,21.212529129298776,2
male,180.6,88.9,20,27.256260355232772,3
male,187.1,90.0,40,25.709577188863413,3
male,187.3,82.8,50,23.60232477197959,2
male,188.0,76.0,36,21.50294250792214,2
male,197.3,70.0,36,17.982243305403482,1
female,173.9,78.1,56,25.825686207661658,3
female,156.7,73.4,54,29.892212915635135,3
male,193.7,92.5,18,24.653721819130173,2
female,174.0,70.5,58,23.285770907649624,2
male,187.5,76.7,34,21.81688888888889,2
female,167.1,80.8,23,28.93733026626283,3
female,163.1,66.4,54,24.96089522401088,2
male,191.1,85.2,22,23.33018704402423,2
female,162.3,62.8,23,23.840897693317213,2
male,184.3,79.4,31,23.375980267610807,2
male,199.8,82.4,59,20.64126188250312,2
female,159.9,73.2,58,28.629525723746198,3
male,191.8,93.7,53,25.470788240705197,3
male,200.8,86.0,23,21.329026523388517,2
male,198.3,78.4,32,19.937496964236352,2
female,165.2,76.8,41,28.141104186575525,3
female,163.7,63.1,39,23.546805713477546,2
male,187.9,81.8,48,23.168597430324972,2
male,188.4,85.7,40,24.1445449668907,2
male,203.4,90.3,21,21.826588119954863,2
male,182.6,70.9,51,21.26398654460519,2
female,170.6,77.1,37,26.490876281079537,3
female,166.7,79.8,42,28.71651224644094,3
male,189.1,100.0,28,27.965136423723273,3
female,164.2,77.6,42,28.78163197787672,3
female,169.2,84.8,55,29.62068753527936,3
female,160.9,70.0,33,27.038709002074643,3
female,156.5,87.7,23,35.8072451489757,5
female,166.0,71.7,52,26.019741617070697,3
male,191.8,88.3,35,24.00288795788974,2
female,161.9,70.9,59,27.04908244857909,3
male,190.8,78.6,32,21.590654378123222,2
female,159.5,82.2,21,32.31100323306571,4
male,196.9,80.2,22,20.686305588320334,2
female,172.1,64.8,38,21.878284485899144,2
male,193.3,71.5,53,19.135610997382837,2
male,197.1,96.1,22,24.73717714573132,2
female,168.8,64.6,60,22.671885177781263,2
female,171.6,56.2,19,19.085421183323284,2
male,183.2,73.5,37,21.89961099139986,2
female,157.1,68.9,19,27.916878204211358,3
male,196.0,99.3,44,25.84860474802166,3
female,166.9,82.8,37,29.724712544438983,3
male,189.0,70.8,38,19.820273788527757,2
male,188.4,87.1,55,24.538971605789726,2
male,191.1,83.2,28,22.782530071159808,2
male,184.0,80.5,43,23.777173913043477,2
male,185.0,65.0,45,18.991964937910883,2
female,162.8,63.9,33,24.109713913153712,2
male,178.7,75.7,55,23.705371975490465,2
female,163.6,61.6,30,23.015166097763647,2
female,161.3,58.9,50,22.63844330530496,2
female,167.3,74.9,42,26.760235790189746,3
male,185.8,93.6,41,27.113427983143325,3
female,167.6,60.4,33,21.502497707349583,2
male,184.4,96.1,43,28.26191294036824,3
female,151.9,64.8,56,28.08403193085087,3
female,172.6,59.3,32,19.905500900279147,2
male,188.1,99.0,41,27.980637398919946,3
male,185.0,91.3,45,26.67640613586559,3
male,197.0,84.7,24,21.824834445618286,2
female,161.9,64.9,19,24.760020464214143,2
male,198.1,84.1,24,21.430240490107817,2
female,167.0,67.7,40,24.274803686041093,2
female,166.5,71.8,25,25.899773647521393,3
male,189.7,88.3,48,24.53725870190399,2
male,196.4,84.8,58,21.984312326562442,2
male,181.2,77.8,45,23.69535449224937,2
female,152.1,80.1,33,34.6237487794156,4
female,167.5,68.8,31,24.522165292938293,2
female,166.7,82.3,30,29.616152354412144,3
male,179.0,104.5,29,32.614462719640464,4
female,170.6,74.8,46,25.700616677363804,3
male,183.2,72.1,36,21.482475543944624,2
male,185.5,95.2,19,27.66617504958552,3
female,167.3,70.1,21,25.04529411071163,3
female,153.9,85.5,42,36.098476644285604,5
female,171.5,68.6,42,23.32361516034985,2
male,184.7,73.7,34,21.603976538726375,2
female,178.7,58.8,28,18.4131555106848,1
female,164.3,74.3,24,27.52413548098149,3
male,183.2,97.8,53,29.13989054365859,3
female,177.8,65.8,55,20.8143273429404,2
female,166.7,62.6,27,22.526988303599033,2
male,191.1,82.9,24,22.700381525230146,2
female,172.1,74.9,59,25.28832574064577,3
male,191.4,82.1,28,22.410899613364208,2
male,197.9,93.3,28,23.822649185829682,2
male,196.2,98.8,53,25.66604423911609,3
female,169.6,62.0,46,21.554601281594874,2
female,168.4,72.7,43,25.63599844279822,3
female,170.5,71.5,26,24.59559171317756,2
male,184.5,77.1,50,22.64965739088285,2
female,168.0,74.7,44,26.46683673469388,3
female,163.1,63.6,37,23.908327353118853,2
female,166.1,74.5,45,27.003310352126793,3
female,166.8,69.4,19,24.944073518163883,2
male,185.0,93.8,42,27.40686632578524,3
male,187.1,83.3,42,23.79564199813691,2
female,172.4,69.2,37,23.28260506780218,2
male,180.9,87.3,32,26.67700744481022,3
male,193.7,91.9,40,24.49380578570879,2
male,192.5,95.3,52,25.71765896441221,3
male,180.0,79.1,36,24.413580246913575,2
male,190.9,91.8,58,25.19015410721621,3
female,162.6,78.4,46,29.653433065695978,3
male,190.2,76.3,53,21.09130794857591,2
female,168.9,71.6,27,25.098844226266777,3
male,193.5,82.7,53,22.087347849020826,2
female,156.4,59.2,42,24.201830181644546,2
male,197.5,66.3,24,16.99727607755167,1
male,185.5,99.0,27,28.770497162909308,3
male,186.3,78.9,28,22.732714277441108,2
female,166.1,69.4,45,25.154761589766437,3
male,190.6,102.8,31,28.29745135756197,3
female,167.4,72.3,23,25.800456486084876,3
male,189.6,76.6,56,21.308461963004504,2
female,164.7,61.7,31,22.745629760868603,2
female,173.1,69.5,23,23.194801961445904,2
female,174.1,55.9,21,18.44226531722511,1
female,167.0,67.9,18,24.34651654774284,2
female,162.4,54.2,44,20.55072920963867,2
female,158.6,73.3,33,29.14054089296477,3
female,173.6,84.4,37,28.005478986599844,3
male,178.9,81.2,44,25.37086930534122,3
male,196.2,75.3,59,19.561266510176534,2
female,166.0,69.2,51,25.11249818551314,3
male,197.2,100.8,19,25.92069911828479,3
male,193.4,79.5,42,21.254661321007944,2
female,165.2,73.9,26,27.07848436703036,3
female,167.4,67.0,45,23.909136716012267,2
male,189.1,73.2,40,20.470479862165437,2
female,162.0,78.1,23,29.759183051364115,3
male,195.7,80.0,53,20.88855200296409,2
male,188.6,78.5,20,22.06918422174217,2
male,193.3,71.2,26,19.05532172047074,2
female,174.2,81.2,36,26.758374514427775,3
male,194.9,97.7,18,25.719995335124693,3
male,191.7,82.0,40,22.313599131837726,2
male,190.8,89.5,18,24.584778204097056,2
male,191.3,91.8,60,25.08492120246947,3
male,187.7,102.0,27,28.951537113741797,3
male,185.4,70.7,29,20.56837369622112,2
male,177.8,75.5,35,23.88270082662614,2
male,193.7,90.1,42,24.01405768544463,2
female,165.6,65.4,19,23.848281173422954,2
male,205.4,75.1,55,17.80078105371142,1
male,191.8,89.0,53,24.193171327884336,2
female,156.9,51.4,58,20.879362375145273,2
male,185.5,94.1,27,27.346502858886524,3
male,193.6,65.6,21,17.502219793729935,1
female,164.0,70.8,46,26.323616894705538,3
female,176.4,66.4,32,21.33884543991444,2
male,195.1,90.3,32,23.723196794031953,2
male,188.6,66.9,52,18.80800540680957,2
male,195.7,86.9,57,22.690189613219744,2
female,160.1,72.9,28,28.44100014005925,3
male,174.9,80.5,27,26.315780870944465,3
female,171.7,79.2,57,26.864860592743305,3
male,180.2,86.7,20,26.6998932004272,3
female,167.0,52.4,21,18.788769765857506,2
male,184.3,89.4,29,26.320058386957257,3
male,187.8,82.8,38,23.4768140942543,2
female,168.0,68.2,29,24.16383219954649,2
female,165.3,75.1,32,27.484904346311257,3
male,177.1,95.7,43,30.512290841753444,4
female,175.9,57.5,40,18.583870299452403,2
female,166.0,77.9,33,28.269705327333433,3
male,199.5,79.4,19,19.949623432013617,2
female,164.0,68.3,40,25.39411064842356,3
female,163.7,64.9,53,24.218505401025244,2
male,195.2,56.0,37,14.696990056436443,1
female,165.4,79.3,46,28.986927005580984,3
female,170.3,71.1,44,24.515474574418597,2
male,185.8,75.0,30,21.725503191621254,2
male,188.7,88.1,40,24.741846494394895,2
male,195.2,96.7,19,25.37855247245364,3
female,165.6,62.8,60,22.900184368363323,2
female,169.0,68.6,45,24.018766849900214,2
male,182.1,93.9,34,28.316899579950913,3
male,198.7,75.1,53,19.021475524477296,2
male,193.4,86.0,24,22.99246381895199,2
male,191.7,82.7,46,22.5040810756461,2
male,197.5,71.0,27,18.20221118410511,1
female,169.4,58.0,25,20.2116226587623,2
male,194.1,86.7,51,23.012723886331482,2
male,183.9,85.0,44,25.133644458282735,3
male,198.4,104.7,49,26.598879747658692,3
male,194.1,80.6,42,21.39360490470954,2
female,159.2,65.9,31,26.001552991086093,3
female,179.2,79.0,26,24.600904815051024,2
male,196.6,97.7,57,25.277116887390836,3
female,177.5,77.5,53,24.598293989287843,2
male,193.3,86.6,41,23.17683793529166,2
female,167.3,65.1,36,23.258896527921927,2
male,189.5,80.9,60,22.52838674194694,2
female,159.4,67.6,47,26.605416484967936,3
female,172.5,72.5,33,24.364629279563115,2
male,194.0,88.0,45,23.381868423849507,2
male,202.2,102.6,59,25.094876242636637,3
female,163.1,71.9,59,27.028439256120215,3
female,163.8,62.8,22,23.406250512477616,2
male,194.1,90.6,55,24.047898317204524,2
male,203.2,77.0,34,18.648474796949593,2
male,196.6,77.5,48,20.050937141993753,2
female,158.3,66.6,50,26.577394290010442,3
female,161.3,81.9,59,31.47858245678228,4
male,201.4,86.9,41,21.42401402693558,2
female,164.2,70.5,35,26.148261010828723,3
female,166.1,61.3,34,22.218831202488218,2
male,189.1,76.1,50,21.28146881845341,2
female,158.6,77.9,29,30.969278793478253,4
male,190.5,88.7,58,24.4418266614311,2
female,168.3,67.2,44,23.72471702449683,2
female,160.7,65.0,37,25.16990654994542,3
male,196.0,89.4,55,23.271553519366933,2
female,159.9,74.5,43,29.137973584960267,3
male,185.5,73.8,31,21.44709788507785,2
female,156.3,67.2,32,27.50751237531053,3
male,189.7,90.8,36,25.231971575683833,3
male,200.9,76.2,41,18.879700382623643,2
female,155.7,72.4,42,29.864918991407244,3
male,185.8,82.7,56,23.955988185961036,2
female,174.8,69.8,23,22.844021804586077,2
female,159.2,64.3,24,25.370255801621177,3
female,167.7,74.6,54,26.526057228723957,3
male,191.4,87.2,19,23.803050502866736,2
female,168.5,76.4,26,26.90875150789388,3
male,192.4,95.5,60,25.798427565579328,3
female,169.8,65.6,49,22.75246565973132,2
male,192.1,88.3,46,23.927976519690716,2
female,160.9,71.6,40,27.656736636407775,3
male,196.6,97.3,45,25.173628179561188,3
male,187.6,92.9,32,26.396724873954934,3
female,170.4,65.6,18,22.592519120985692,2
female,172.8,77.4,25,25.921103395061724,3
male,189.9,79.6,45,22.07309021321884,2
male,191.0,90.8,19,24.889668594610892,2
female,160.7,66.5,46,25.750750547251855,3
female,166.6,92.4,56,33.29062717523985,4
male,197.2,89.4,23,22.989191479907348,2
male,176.6,82.6,38,26.484918986929404,3
female,157.4,64.5,52,26.03456098061091,3
female,160.7,74.6,45,28.887308132706586,3
male,201.5,80.2,52,19.752599917492255,2
female,161.3,61.9,23,23.79150493375852,2
female,169.5,84.0,45,29.23747617928838,3
female,166.0,75.0,26,27.21730294672667,3
male,197.4,92.7,50,23.789506748829005,2
female,160.3,81.3,54,31.63905481339767,4
female,163.9,82.0,27,30.52501916189465,4
female,166.5,71.9,55,25.935845755665575,3
female,160.5,75.4,30,29.26990227191118,3
male,198.1,78.7,24,20.054220292169862,2
female,166.6,87.1,19,31.38109985891115,4
male,183.6,88.1,43,26.13548445279831,3
male,198.8,98.2,19,24.847272771437474,2
male,196.0,87.8,37,22.855060391503542,2
female,154.8,69.0,34,28.794343288664543,3
female,165.2,74.9,26,27.444904994459726,3
female,175.8,78.8,58,25.496964308132753,3
female,162.8,81.2,25,30.637069949109257,4
female,169.2,79.1,45,27.62967434010138,3
male,201.8,94.5,38,23.205422751234916,2
male,187.5,89.6,54,25.48622222222222,3
male,188.5,81.3,42,22.88062253305096,2
male,190.9,88.3,59,24.229745181559817,2
male,185.1,85.6,18,24.9839399381414,2
female,162.2,59.9,19,22.768012576761276,2
female,162.1,70.8,26,26.944320019363374,3
female,167.8,70.7,32,25.10935175964348,3
male,185.5,75.8,32,22.02832004998511,2
female,169.0,68.6,36,24.018766849900214,2
male,198.5,81.5,25,20.68409798932802,2
male,189.2,75.9,35,21.203107330743894,2
male,187.4,76.0,53,21.640855201037848,2
female,159.9,81.8,43,31.993103882546976,4
female,162.5,77.3,40,29.27337278106509,3
male,192.0,73.3,34,19.883897569444443,2
male,193.9,78.2,45,20.799415701324644,2
male,192.2,77.4,52,20.95242013987771,2
female,163.8,73.1,41,27.24517376532028,3
female,160.9,79.8,49,30.824128262365093,4
male,175.8,71.0,22,22.9731531202719,2
female,173.6,75.1,33,24.919567202531375,2
male,182.4,79.1,21,23.775344336718987,2
female,169.5,83.1,23,28.92421750593886,3
male,190.6,90.4,60,24.8841401043152,2
male,190.6,96.9,48,26.673375841904235,3
female,166.3,74.6,55,26.974557496124664,3
male,183.2,82.2,31,24.49180984344311,2
male,200.5,88.1,47,21.915286596476392,2
female,160.8,66.6,39,25.75740699487636,3
male,190.5,79.1,26,21.796488037420517,2
male,187.6,100.5,58,28.556198598842528,3
female,151.3,67.6,37,29.530366696386324,3
male,184.7,70.5,21,20.665947706651416,2
female,157.6,84.8,60,34.14156510087867,4
female,164.3,63.8,47,23.63445280870281,2
male,181.6,80.5,51,24.409798365968683,2
female,157.0,73.4,23,29.778084303622865,3
female,162.0,79.7,39,30.368846212467606,4
male,193.6,90.7,53,24.198953281879653,2
male,180.3,73.1,58,22.486710231207056,2
female,166.6,70.3,35,25.32825855432209,3
male,190.4,105.5,36,29.1017142150978,3
female,161.8,74.8,43,28.572258018185398,3
male,194.1,91.8,50,24.366413526703923,2
female,169.5,77.7,49,27.044665465841753,3
male,191.5,85.9,44,23.423705935687067,2
male,195.5,89.7,48,23.46923424101098,2
male,188.6,88.9,41,24.992999710992088,2
female,163.7,82.4,27,30.748919029961172,4
male,193.8,76.9,42,20.474758802548774,2
male,193.6,90.0,30,24.012191790178267,2
female,157.6,66.2,44,26.652967095261417,3
female,167.0,71.4,43,25.601491627523398,3
male,196.8,86.5,24,22.33396952871967,2
male,191.3,92.5,18,25.276200558043854,3
female,172.3,63.4,26,21.3559405388636,2
female,168.1,85.8,40,30.363502079616783,4
female,167.5,54.0,27,19.247048340387614,2
female,164.3,61.3,51,22.708337886731698,2
male,188.8,81.1,28,22.751858302212003,2
male,181.9,89.9,24,27.170291235903715,3
female,169.4,65.0,38,22.650956427923266,2
female,166.5,67.2,49,24.240456672889106,2
male,201.7,81.2,45,19.959250682535092,2
male,189.7,74.2,36,20.61907809378569,2
male,188.4,77.8,32,21.918851790246162,2
female,161.3,73.7,55,28.32688067234254,3
female,173.2,75.4,26,25.13480790873065,3
male,195.8,91.3,24,23.81471577280187,2
male,194.0,80.5,25,21.38909554681688,2
male,185.8,97.9,31,28.359023499462946,3
male,181.5,108.9,59,33.057851239669425,4
male,194.9,77.0,24,20.270620683772787,2
male,197.2,72.8,35,18.720504918761236,2
male,191.6,89.5,54,24.37990594531928,2
male,206.2,80.1,49,18.838884963794534,2
male,199.1,89.7,38,22.628195538890353,2
male,180.4,82.1,35,25.22726043628104,3
female,157.1,71.3,36,28.889309375330473,3
female,157.2,78.4,19,31.72568291151125,4
female,170.2,71.0,30,24.50977007764419,2
male,190.3,81.3,33,22.44982546848478,2
female,165.4,79.8,52,29.169694515073928,3
male,193.4,92.2,32,24.650060047760157,2
female,169.1,56.9,41,19.898715885854816,2
male,198.9,93.8,31,23.71009380147877,2
female,166.6,82.6,51,29.759803080896223,3
male,189.8,75.8,43,21.041504506435142,2
male,189.1,82.9,60,23.183098095266594,2
male,181.6,90.8,44,27.533039647577095,3
male,188.3,81.4,52,22.957456223599987,2
female,161.1,65.1,27,25.08360237519752,3
female,156.7,71.8,32,29.240611544177145,3
male,186.1,94.6,51,27.314822969051956,3
male,184.2,83.6,40,24.63922399412431,2
female,164.2,79.5,49,29.486336884551537,3
male,178.9,88.4,39,27.62050303684931,3
female,163.5,60.3,59,22.557023819543808,2
male,181.4,79.3,19,24.098977814353386,2
female,175.2,84.2,20,27.431141969516904,3
male,192.2,84.8,35,22.955623098987463,2
male,191.6,92.0,51,25.06090890468574,3
male,172.3,88.9,35,29.9454749827283,3
female,176.6,69.3,59,22.22039813310179,2
male,189.6,73.3,48,20.39047339279674,2
male,195.0,72.3,57,19.013806706114398,2
male,197.0,102.1,18,26.30833054188461,3
female,167.0,73.0,32,26.175194521137367,3
male,205.3,75.6,21,17.936755852993574,1
female,171.1,64.9,42,22.168927225457995,2
male,186.7,79.0,34,22.664098833831705,2
female,163.2,82.5,20,30.975165801614768,4
male,191.0,95.8,45,26.260245059071845,3
female,168.9,70.6,47,24.748301709140147,2
male,196.7,91.8,47,23.726515466560738,2
male,189.7,88.4,52,24.565047216855184,2
male,203.0,70.6,24,17.132179863622028,1
male,189.6,71.8,29,19.973205860884118,2
male,198.3,110.1,31,27.99895938472477,3
female,163.6,74.7,51,27.909625121801046,3
male,192.7,87.5,58,23.563761788950025,2
female,165.8,82.4,60,29.974928736789565,3
male,183.7,82.7,30,24.506833317084347,2
female,165.8,60.4,27,21.97191378279235,2
male,181.2,75.3,58,22.933935646097396,2
male,201.9,96.7,29,23.722138446521296,2
female,165.2,56.1,24,20.55619719878759,2
female,164.7,66.3,32,24.441414151468205,2
female,168.3,70.0,48,24.71324690051753,2
female,156.9,82.8,19,33.63445923466982,4
male,196.7,70.2,23,18.143805945017036,1
male,186.1,83.4,51,24.08093272324454,2
female,167.1,80.0,44,28.650822045804784,3
female,162.8,70.5,37,26.59991910606161,3
female,157.8,68.2,51,27.38863427900424,3
male,188.2,80.4,39,22.699527149650873,2
male,180.3,72.5,59,22.30214079018484,2
male,189.8,84.6,59,23.484317694517323,2
male,182.3,92.0,42,27.68308524374204,3
female,161.1,58.8,33,22.656156984049375,2
male,191.5,85.9,18,23.423705935687067,2
female,158.4,75.1,43,29.93157585960616,3
male,186.8,103.2,45,29.57508173268711,3
female,159.8,69.3,48,27.138115385157597,3
female,166.5,58.8,30,21.210399588777964,2
female,166.7,69.9,21,25.15393741887496,3
male,185.1,61.0,35,17.80397589049796,1
female,155.2,83.5,60,34.66594484004678,4
male,187.8,100.4,22,28.467054771293867,3
female,171.5,70.7,58,24.037603379544237,2
male,185.6,83.6,23,24.26891349583829,2
male,179.3,67.1,32,20.871897871408574,2
female,160.7,78.6,40,30.436225458857074,4
male,194.3,83.0,45,21.985304810358205,2
male,192.9,103.8,30,27.895419588228133,3
female,158.9,76.4,41,30.258372440167438,4
female,168.3,80.6,44,28.455538574024466,3
male,180.4,79.6,34,24.459073455882713,2
female,164.3,68.1,25,25.227370474493124,3
male,182.2,82.3,39,24.791516300949127,2
male,184.4,83.8,27,24.644623354868457,2
male,187.5,75.0,54,21.333333333333332,2
male,190.2,93.4,55,25.818193478335388,3
male,190.0,88.1,51,24.40443213296399,2
male,182.4,79.7,25,23.955688288704216,2
female,159.6,60.2,20,23.633645517302032,2
male,182.1,64.5,36,19.4509054622666,2
male,190.5,92.7,32,25.544051088102176,3
male,190.0,77.3,52,21.412742382271468,2
male,201.7,104.7,24,25.735634808638228,3
male,194.9,82.0,23,21.586894754147643,2
female,169.5,68.2,44,23.73804613604128,2
male,199.6,61.2,49,15.361384090826945,1
female,163.5,58.6,44,21.921087824631297,2
male,194.4,69.1,18,18.284602618164573,1
male,189.9,68.7,41,19.050518814675055,2
female,180.6,75.4,40,23.117233192177178,2
male,184.0,72.1,23,21.296077504725893,2
female,164.3,73.8,21,27.338912496587266,3
male,189.7,77.0,56,21.39715651241911,2
male,195.9,87.0,31,22.66994051876641,2
male,180.3,95.6,50,29.408064269540283,3
male,192.9,88.3,49,23.729918589985974,2
female,154.0,65.3,24,27.534154157530782,3
male,194.0,93.2,23,24.763524285258796,2
male,182.4,87.8,47,26.39033164050477,3
female,157.5,63.5,36,25.59838750314941,3
female,166.0,67.4,47,24.4592829147917,2
female,169.2,72.8,21,25.429080808588886,3
male,195.3,79.4,58,20.816898077687927,2
female,175.9,67.2,50,21.71888841953394,2
male,198.3,88.8,27,22.582266969696274,2
female,178.9,67.2,37,20.996581494075492,2
male,181.7,61.1,29,18.506801022205437,2
male,190.8,72.7,39,19.969981848467665,2
male,185.8,84.5,20,24.477400262559946,2
male,184.3,95.9,36,28.23370916453245,3
male,192.9,112.2,31,30.152852387275498,4
female,166.1,66.3,25,24.031133910684648,2
male,186.1,90.5,33,26.13098814692603,3
female,167.3,78.2,41,27.939258194830952,3
male,194.5,92.9,19,24.557067426199932,2
male,189.6,75.1,49,20.891194431091883,2
female,177.0,69.4,45,22.151999744645536,2
female,171.7,72.7,18,24.66004248854089,2
female,169.8,82.2,31,28.509949348016992,3
male,188.9,84.8,32,23.764678121727275,2
male,185.8,80.8,26,23.4056087717733,2
female,160.0,78.6,18,30.703124999999993,4
male,193.8,73.6,19,19.596128060696874,2
male,191.6,88.8,27,24.18922511669667,2
female,165.3,71.8,48,26.277178855727673,3
female,171.2,77.8,22,26.544348851428072,3
male,185.1,86.3,43,25.188247858196295,3
female,175.2,64.1,35,20.882852734513463,2
female,177.8,89.1,19,28.18475024705151,3
female,168.1,84.8,55,30.009615108991877,4
male,195.3,94.7,51,24.828214709786483,2
female,151.0,66.3,59,29.077672031928422,3
male,180.5,83.2,40,25.53694339362037,3
female,165.1,81.5,37,29.89946808295983,3
female,165.4,63.8,49,23.321134211299707,2
male,188.5,85.9,34,24.175221101956677,2
female,158.1,67.8,52,27.124763108401837,3
male,184.1,70.9,24,20.91889105683477,2
female,172.3,74.6,54,25.12859880440417,3
male,203.7,101.4,25,24.437450609960216,2
male,200.8,78.9,39,19.568141775527373,2
female,165.2,78.4,22,28.72737719046252,3
female,169.5,67.9,49,23.63362657825811,2
female,160.7,70.7,34,27.377113739709866,3
female,171.8,71.3,57,24.157011767480117,2
male,188.4,92.3,55,26.003984835986127,3
female,158.5,70.1,45,27.90355163251699,3
male,188.6,107.5,30,30.22213125907367,4
male,184.2,77.5,43,22.841385879720505,2
male,188.0,73.7,57,20.85219556360344,2
female,155.4,77.9,32,32.25785079066932,4
female,162.6,59.7,36,22.580484107424105,2
female,163.5,76.6,45,28.654527770763774,3
male,191.5,59.9,32,16.33387643245233,1
male,187.0,74.0,43,21.161600274528865,2
male,190.1,96.0,23,26.564827448993455,3
male,198.5,81.0,56,20.557201682645026,2
male,203.7,88.5,59,21.32854417141498,2
female,159.8,72.0,46,28.195444556007896,3
male,192.2,89.1,45,24.11964644009178,2
female,167.8,65.9,45,23.404615006513513,2
female,162.2,62.7,44,23.83229363210237,2
male,185.9,67.6,39,19.560858721697883,2
male,189.8,92.7,31,25.73281619718388,3
female,165.2,80.0,30,29.313650194349506,3
female,161.3,65.6,50,25.213614275517916,3
female,161.1,70.8,39,27.279862490998223,3
male,195.7,78.1,22,20.39244889289369,2
female,163.4,71.6,23,26.81692132754247,3
male,179.2,105.0,47,32.69740513392858,4
male,189.5,92.5,26,25.758662220396683,3
male,192.0,78.4,60,21.267361111111114,2
female,159.5,72.0,39,28.301608671298435,3
male,186.0,90.2,43,26.07237830963117,3
female,153.9,83.6,40,35.29628827441259,5
female,167.7,76.2,31,27.0949807081604,3
male,200.5,91.9,22,22.860554349786387,2
female,159.4,57.2,32,22.512275487280565,2
female,164.3,65.5,58,24.264210955643172,2
female,162.8,71.6,54,27.01495330487959,3
male,192.4,77.0,47,20.800826414132025,2
female,170.0,69.9,51,24.186851211072668,2
male,186.3,94.8,53,27.313831603313265,3
male,191.3,92.9,22,25.385503046943505,3
female,167.1,78.4,34,28.077805604888688,3
female,158.4,56.8,58,22.637996122844605,2
female,174.4,55.0,54,18.08296860533625,1
female,162.9,76.4,28,28.790631438088276,3
male,209.0,85.2,40,19.5050479613562,2
female,166.0,75.2,29,27.289882421251274,3
male,184.8,83.0,49,24.303798654448002,2
female,162.3,68.8,32,26.118690466564082,3
male,189.4,69.0,21,19.234864948946765,2
male,186.2,107.8,21,31.092769517779413,4
male,193.9,78.7,51,20.93240429276534,2
male,184.6,83.6,18,24.532560811992553,2
male,189.5,85.8,38,23.89289965956795,2
male,188.2,87.0,46,24.56292116939833,2
female,167.9,58.7,25,20.82268402623445,2
male,198.3,89.2,31,22.683988892983194,2
female,158.4,72.3,25,28.815618304254663,3
female,163.2,62.2,31,23.35339773164168,2
female,161.1,61.4,18,23.657959843888293,2
male,200.0,74.0,34,18.5,2
female,168.0,75.9,50,26.892006802721095,3
female,164.3,73.6,22,27.264823302829576,3
female,158.5,68.4,26,27.226860651414587,3
male,187.1,91.0,26,25.99523915762856,3
male,190.8,82.9,32,22.77182249295694,2
male,181.7,91.3,38,27.654188761495195,3
