gender,height,weight,age,BMI,BMI_Index
female,162.22172903686902,59.92674846287384,19,22.772077970236857,2
male,193.2044100630632,80.4453294375026,67,21.55096709621938,2
female,162.10355923874786,70.7667030237234,26,26.93046556556866,3
female,167.8208260613778,70.69357280370558,32,25.10083808108726,3
male,185.5358201102408,75.78548976571079,32,22.015599955178057,2
female,168.95928016599999,68.64957235494839,36,24.047710501151638,2
male,198.54723586867746,81.51842603182686,25,20.678931523535315,2
male,189.1863966981463,75.9378466795279,35,21.216730837493973,2
male,187.44274914081524,75.971910730372,53,21.622990562882578,2
male,192.1687449715892,84.67723105897382,67,22.92984613474899,2
female,159.85542290784122,81.77833239026228,43,32.0024702609125,4
female,162.49675602733538,77.31516156418196,40,29.28028346608947,3
male,191.96706475197266,73.3213469270829,34,19.89651371495985,2
male,193.87204409465446,78.21665370664506,45,20.809845373671664,2
male,192.19229131705487,77.38058761864916,52,20.948845530637847,2
female,163.78012643000963,73.14032007039917,41,27.26681756890819,3
female,160.93925296303513,79.8003251470775,49,30.809219664904788,4
male,179.2547182672735,86.07699449106619,68,26.788346200237758,3
male,175.82400189339674,71.02194521575703,22,22.97398015359471,2
female,173.64587382554367,75.07370904870265,33,24.897683207798924,2
male,182.35515159756002,79.10084603750067,21,23.78729480638007,2
female,169.49957901884898,83.12040832118412,23,28.93146464411378,3
male,190.62706476878674,90.37478704606428,60,24.870136301559835,2
female,162.58651880240416,65.65874744655514,67,24.838394977585185,2
male,190.58917761129987,96.91173044940095,48,26.67963453502034,3
female,166.29557490611384,74.56941805612728,55,26.96493440056315,3
male,183.21179396255727,82.17240672370632,31,24.480436238160756,2
male,200.5093355636884,88.06450862963341,47,21.90441810339759,2
female,160.7536086813355,66.60151330922422,39,25.77286122597765,3
male,190.47498857369183,79.08981544266568,26,21.799405488495985,2
male,187.559435059145,100.48639295024037,58,28.5646840807533,3
female,151.33361531164792,67.5913781990799,37,29.513484486042387,3
male,184.6623653259738,70.54481852254676,21,20.687515302464913,2
female,157.58399626427465,84.80206895017892,60,34.149333228265164,4
female,164.30062706880457,63.783490375764806,47,23.628156525760364,2
male,181.61423499547917,80.54204686173183,51,24.418719774800426,2
female,156.98727983755194,73.39725002682036,23,29.78179430555252,3
female,162.02021887973524,79.67361201849151,39,30.351214734325268,4
male,193.59174058723258,90.68273377152784,53,24.196411118262066,2
male,180.28492014680938,73.11058881946651,58,22.49373000300694,2
female,166.60632058967113,70.27049356985084,35,25.315706809381016,3
male,177.76654443120216,89.79625319551573,68,28.415686660824207,3
male,190.4195284118643,105.48708257698851,36,29.092183003880592,3
female,161.7947950973859,74.77137398170679,43,28.563161045189617,3
male,194.14771215122434,91.77969970896528,50,24.349053173108093,2
female,169.54035444166567,77.71692251162192,49,27.03767984668202,3
male,191.4546175514732,85.92935652682978,44,23.442820875635707,2
male,195.54301517271648,89.70013661246662,48,23.45894567131138,2
male,180.95162256993416,79.50075167535654,69,24.27986521222774,2
male,188.6301102819717,88.91881262245585,41,24.990308498542195,2
male,189.5833225075674,77.20980578480014,62,21.481875720857953,2
female,163.6804097771914,82.4137798234876,27,30.761423288504496,4
male,193.756569267691,76.85989330708445,42,20.47325544285517,2
male,193.64785699865536,89.98883194768213,30,23.997346603897494,2
female,157.63869243928823,66.18830212395022,44,26.63517734905892,3
male,182.3564626972328,100.199520059143,65,30.131678349579182,4
female,166.9982141055719,71.3845035927243,43,25.596482622512355,3
male,196.8447088478034,86.52525882897616,24,22.330344134208016,2
male,191.32794317327276,92.47444971427056,18,25.261838255744767,3
female,172.29530512880157,63.38545292438158,26,21.35220404059505,2
female,168.13733783068545,85.7888224911198,40,30.346064267560923,4
male,186.83838366688263,86.25548586651148,67,24.708963207690427,2
female,167.49810495844756,54.01111142625592,27,19.251444357658972,2
female,164.3420616119006,61.33041562370407,51,22.707977035005406,2
male,201.47975170559974,93.19739717258095,61,22.958365706712936,2
male,188.81824793766992,81.06909799298539,28,22.738793306891512,2
male,181.94192384412992,89.89178350637793,24,27.155289177124317,3
female,169.3844561270032,65.0114758027359,38,22.659113609907426,2
female,166.5229468028041,67.16986628594101,49,24.222909610177823,2
female,167.6536417842012,56.032667543596986,68,19.93495754551044,2
male,201.65746342336473,81.17416157277566,45,19.961317914117128,2
male,189.7287997350732,74.24896951883244,36,20.626422626321666,2
male,188.42664218675122,77.79029891530104,32,21.909921543114475,2
female,160.7585531076057,69.42134975997152,63,26.862403972393373,3
female,161.29190308158826,73.74098403545176,55,28.345478739812933,3
female,173.16781314714592,75.41956629657733,26,25.150677340952544,3
male,195.759479465838,91.2559130250656,24,23.81307125802024,2
male,193.98837096162544,80.54349696970006,25,21.40321871498127,2
male,185.7519437549998,97.8558223436168,31,28.360895320095096,3
male,181.45409445020283,108.9436190058245,59,33.08782752986,4
male,194.93154577877306,76.9772816606548,24,20.258081647511897,2
male,197.21699665747167,72.8341919586429,35,18.726069236917052,2
male,191.57037759744657,89.45838875229246,54,24.376107767325482,2
male,206.24028505412082,80.07081725050747,49,18.82466518808076,2
male,199.0711024730411,89.67690103858885,38,22.62893675877627,2
female,155.47300491579682,84.32872129691873,62,34.88715301262945,4
male,180.39779809515545,82.12890495137657,35,25.236758259087285,3
female,154.85007060260054,69.00612603713849,67,28.778279859242982,3
female,157.06749196731053,71.30826964882257,36,28.90462105094784,3
female,157.24906224539737,78.38612831128523,19,31.700279081387723,4
female,168.21342997137472,64.34976860498946,69,22.741842983420636,2
female,170.241573918585,70.95370112779743,30,24.48182576367141,2
male,190.2655648481332,81.32762999200715,33,22.465584739442487,2
female,165.37589189686722,79.79377929259185,52,29.175925162555284,3
male,193.41113665931496,92.15236583891233,32,24.63448768889775,2
female,169.0726269399207,56.85437783152909,41,19.889199790116482,2
male,198.94373775328955,93.76173931693076,31,23.69000261567047,2
female,166.58362835632525,82.58465766016842,51,29.760124135300828,3
male,184.7374626493337,108.65407771999973,66,31.837289100792706,4
male,189.83992356390783,75.75937192658935,43,21.021382028049707,2
female,149.8793959120858,67.52529675393934,64,30.05956098192335,4
male,189.06004586469587,82.94233006322828,60,23.2047403812432,2
male,181.63833942163777,90.83837081539059,44,27.53304793632504,3
male,188.26736955113947,81.44025915614168,52,22.976773205250293,2
male,185.50959163668983,102.75490849240049,64,29.858627308287435,3
female,161.05721465074149,65.0887962999227,27,25.092612041092785,3
female,156.704769364599,71.76237641756315,32,29.223510371198003,3
male,186.05026680939827,94.5799394148002,51,27.32363260453164,3
male,184.18334918512272,83.58242445972462,40,24.638498205737886,2
female,164.18428663426982,79.48565819645776,49,29.48666081865877,3
male,188.45321280326743,84.78755220723758,66,23.87398990223584,2
male,178.8981168143343,88.42106039650419,39,27.62766497996963,3
female,163.48559116788599,60.27351641399455,59,22.551091403344245,2
male,181.40674529404106,79.28816025915813,19,24.0935879045449,2
female,175.24479547502187,84.18499469255977,20,27.412234039304796,3
male,192.17875108180476,84.80205655479293,35,22.961256556601967,2
male,193.1339599201212,105.53818690086595,63,28.29386901438016,3
male,191.5727930802632,92.0314019723605,51,25.076584009992104,3
male,172.29307945613988,88.85710840531452,35,29.933431729492238,3
female,176.60428709662105,69.33177307207158,59,22.229506583301895,2
male,189.56466288100484,73.29075106192546,48,20.39550234359586,2
male,194.97671977742445,72.31863195024687,57,19.023248565999882,2
female,168.96326573432165,73.96456418433146,64,25.908311655407807,3
male,196.97386773613,102.07329809559224,18,26.308429424231267,3
female,167.02401479313167,73.03792520273586,32,26.181262812094207,3
male,205.28867713366319,75.61532894258914,21,17.942371866510282,1
female,171.08602341973992,64.86618387245899,42,22.160996477704053,2
female,163.25951359569248,66.31598304972582,66,24.880620975047858,2
female,162.553218670782,60.94062600379738,67,23.062998174050893,2
male,186.6753828218733,79.0017797668015,34,22.670587456331027,2
female,163.20717297090815,82.47492345982009,20,30.963028814613892,4
male,191.02699580503327,95.81514086299741,45,26.256972592732367,3
female,152.50580525967547,76.68869893422588,66,32.97301181737339,4
female,168.90763918935767,70.6314907621882,47,24.75710102839393,2
male,196.70454130131034,91.8163422366839,47,23.72964353448024,2
male,189.7188943454896,88.37955554145026,52,24.554474452159347,2
male,203.00391640476414,70.57285213997288,24,17.12493123985468,1
male,190.08814680547258,81.96373927101999,67,22.6835848187626,2
male,189.56184810470333,71.79506556594968,29,19.979873222253588,2
male,198.26448638716502,110.05448905356894,31,27.99741296621644,3
female,163.58837295139122,74.65732369548363,51,27.897645509559975,3
male,192.6691672858535,87.48893969133256,58,23.56832468154525,2
female,165.80323125399477,82.419028526468,60,29.98068221830487,3
male,183.73774888446349,82.69338333360292,30,24.494804564758464,2
female,165.75312825056062,60.40751053773131,27,21.98707567580167,2
male,181.17381231965467,75.34217367136041,58,22.95341451915876,2
male,201.92873861378843,96.65594895144127,29,23.704583242048667,2
female,165.17003690932128,56.08578176631505,24,20.55844422925319,2
female,164.68571715337282,66.33385989978231,32,24.458138416424788,2
female,168.29152185400199,69.96052860239293,48,24.701800319839965,2
female,156.88127401197525,82.78519283225343,19,33.63647290193939,4
male,196.7339103235029,70.17768576322692,23,18.131786395368643,1
male,197.40897140794712,77.28799700450709,63,19.832537356187668,2
male,186.06273256874013,83.35758014967968,51,24.07832704606036,2
female,167.0684495542544,79.99277319899208,44,28.65905518526412,3
female,162.7555364496175,70.47347066638633,37,26.60443978586749,3
female,157.79907713574278,68.2074807776602,51,27.3919588987579,3
male,188.21530944512412,80.35232776088273,39,22.682377308408903,2
male,180.2729927326548,72.48800863366321,59,22.30513376097139,2
male,189.83112439022997,84.55638544488438,59,23.464514328193253,2
male,182.3096570237553,91.97238046390314,42,27.671842627085052,3
female,168.32203380343003,64.01639871981006,69,22.594841491668454,2
female,161.1008305248108,58.7995042311378,33,22.65573236346943,2
male,191.47712227041833,85.87016480392387,18,23.421166032334042,2
female,158.3582564065149,75.12351905507958,43,29.956736610571888,3
male,186.7640729790647,103.18898532200325,45,29.583303492091254,3
male,201.39927988340625,88.32376833519609,63,21.77518047732553,2
female,159.82277814272433,69.28680708552805,48,27.12521550235267,3
female,166.54561922847216,58.7775453320085,30,21.190686080825586,2
female,167.23691955506507,66.39351768071057,68,23.738942055169943,2
female,166.74904853097658,69.8796280913177,21,25.13181510319408,3
female,180.0799582451437,77.56007120832338,68,23.917040368094053,2
male,185.05175202408856,61.03917711669584,35,17.82470158085882,1
female,155.22599467284536,83.50794220291642,60,34.65763144701299,4
male,187.76662245033367,100.3914234581065,22,28.4747436986384,3
female,171.49007519995175,70.74172652582175,58,24.054574186762185,2
female,172.67062213451825,78.38036347668786,68,26.28877597851602,3
male,185.64575636111934,83.61664717983622,23,24.261782047370257,2
male,179.28224748210994,67.05856488801399,32,20.863140326664865,2
female,160.74758186938143,78.55804480972677,40,30.401972994774148,4
male,194.27151318712455,82.97661093129912,45,21.985555682132112,2
male,202.39560444944857,84.20091547337451,65,20.554866503106677,2
male,192.8965936821605,103.79874549421008,30,27.896067644585905,3
female,158.85512381289303,76.39533520189987,41,30.273622141980358,4
female,168.33978095269882,80.55309492353628,44,28.425539468659696,3
male,180.38315622570937,79.58226763988398,34,24.458191811029113,2
female,164.25602534008675,68.08387267337629,25,25.234902534749427,3
male,182.162310737617,82.27066679774487,39,24.79293625939249,2
male,184.3802288923441,83.82827995025625,27,24.658227522616308,2
male,187.53940561171083,75.01787741488594,54,21.329452188070128,2
male,187.5032880607409,95.64170702341043,69,27.20379810239404,3
male,190.22402904346038,93.42513896455004,55,25.81861850636309,3
female,160.3416757686395,62.29064337566641,61,24.228692615134534,2
male,190.0220340883443,88.12062131726738,51,24.404483759413672,2
male,182.36323498849362,79.73444866863298,25,23.975706872893216,2
female,159.61333321322428,60.183980287643635,20,23.623409179002582,2
male,182.0837809527186,64.50525514330319,36,19.455955828018197,2
male,190.53203773988687,92.73239986665759,32,25.54438638445565,3
male,190.03579419649722,77.33135961995447,52,21.4133603499604,2
male,201.73475119045742,104.74078687745023,24,25.73679114574202,3
male,194.85000308966207,81.97730607917474,23,21.591996864977325,2
female,169.5474910688855,68.22989526585836,44,23.73514938940383,2
male,199.6156098161407,61.150944910494175,49,15.346670634095142,1
female,163.50047726928176,58.63371553214214,44,21.93357207898408,2
male,194.4462026117738,69.14374293230408,18,18.287483744721328,1
male,186.61036148993625,73.66169643193646,67,21.15291421471846,2
male,189.87040804805326,68.67985114973582,41,19.05086843384433,2
female,180.57057872047395,75.39304984125927,40,23.122635446196238,2
male,183.96056965169817,72.12394716346938,23,21.312284014268332,2
female,164.32240006102853,73.76318620409367,21,27.317825641673824,3
male,202.86728573756585,102.83922595201769,63,24.988187840092134,2
male,189.65943353900684,77.04011089991246,56,21.417461805223716,2
male,195.87627953162882,87.01738654796044,31,22.67996305650154,2
male,180.26844652392577,95.57960713838793,50,29.41208475173949,3
female,157.86626196709057,89.86602361556339,62,36.059265329756144,5
male,192.94134080026495,88.30783806538236,49,23.721856157138,2
female,154.04339087869968,65.33973422777397,24,27.535389472662178,3
male,194.00673217822973,93.18765970848816,23,24.758527064029458,2
male,182.3976179251734,87.80235946002495,47,26.39173015855345,3
female,157.4813164797072,63.50711583728327,36,25.60733107532436,3
female,166.03786688111947,67.40797448724992,47,24.45102033545896,2
male,187.20070656508204,88.80826418345254,68,25.341855742375344,3
female,169.2415999534979,72.82085107209994,21,25.42386100931555,3
male,195.29541848021267,79.3679026595738,58,20.809459197239836,2
female,175.86077043681178,67.1910180690115,50,21.725675004438163,2
male,198.32017776160905,88.812446551621,27,22.580836585817693,2
female,178.93539527656816,67.24103592160162,37,21.001092198556428,2
male,181.6910462818598,61.08921434716041,29,18.505357866497715,2
female,162.96145738297037,75.36462907851508,62,28.379044310536443,3
female,159.80376843112205,53.611451374529395,65,20.993436302187096,2
male,190.77645812796905,72.65488001577604,39,19.962513676832398,2
male,185.79703503982907,84.49199211380467,20,24.475861746957637,2
male,184.28145030308934,95.91805339074645,36,28.244709567643106,3
male,192.8683395717165,112.21912147906494,31,30.167893153942934,4
female,166.07677691180368,66.317822224125,25,24.044316752901935,2
male,186.06482381395188,90.51017060226299,33,26.143807156975733,3
male,190.16732130299468,84.5220074961521,65,23.372115583086256,2
male,193.86320180275507,75.27837782056675,66,20.0299326745333,2
female,167.31720779964994,78.24046968941013,41,27.94796766096107,3
male,177.8220035485533,108.87967705524733,67,34.4330763572212,4
male,194.5254267640804,92.92711017733664,19,24.557812446325823,2
male,189.56152295870936,75.09376776622743,49,20.897941870179217,2
female,176.9988844020853,69.4227189789947,45,22.159530819403876,2
female,171.69968201506754,72.73244251544975,18,24.671138460958097,2
female,169.78958696778545,82.18049357646753,31,28.50668006390576,3
male,188.9496108907723,84.8343159017748,32,23.761812152520093,2
female,160.89803748646125,82.17763705697448,62,31.743305988771766,4
female,157.11523762755422,68.20001657351024,64,27.62789946601135,3
male,185.81093693593266,80.75401833977858,26,23.389535423566,2
female,159.99725362168334,78.55496431406547,18,30.686586388333925,4
male,193.76807255334742,73.62967116852512,19,19.61048896151994,2
male,191.5665156614723,88.80778071365052,27,24.199802249558864,2
female,165.32882236750302,71.84311336326576,48,26.28379068092531,3
female,171.23399182983943,77.84123295262823,22,26.54787377005839,3
male,185.14966361542864,86.25886530576658,43,25.162737452618664,3
male,197.22725682385803,70.17015568017582,63,18.03925391003266,1
female,175.16124691341332,64.09365160288974,35,20.89002496848484,2
female,177.82670964295167,89.10462699607945,19,28.177747366268928,3
female,158.09409491445706,63.94542872451184,66,25.58457495398464,3
female,168.14420358886724,84.79889757909393,55,29.99344874345517,3
female,166.6880993585936,64.71048693875125,65,23.28978495937502,2
male,195.3024660453624,94.66956645344817,51,24.819608920486534,2
female,150.95644545694879,66.31779486681361,59,29.102262587488248,3
male,180.48100701314056,83.23866496449021,40,25.554188562375714,3
female,165.10829322747335,81.4811378846505,37,29.88954536853585,3
female,165.42693365328282,63.78458507406849,49,23.30790800184251,2
male,188.47367873225338,85.89395278931613,34,24.18027157941204,2
female,158.06511176648866,67.77185409790064,52,27.125473110821865,3
male,184.08392229101688,70.91039253207961,24,20.92561211686964,2
female,166.8364778191851,76.1154642006457,63,27.345815232007606,3
female,172.29516672566794,74.63604785553892,54,25.142151856465482,3
male,203.73811033371555,101.37211644702853,25,24.421591709616205,2
male,200.8431410604663,78.88822847980673,39,19.556817990237953,2
female,165.17748733616605,78.3535340194985,22,28.718177714509114,3
female,169.5445978046378,67.85050540661128,49,23.603976530751567,2
female,160.67642273280342,70.73466036244089,34,27.398574279410802,3
female,171.7987017128565,71.27634858429157,57,24.149363468739505,2
male,188.36092637693665,92.32829081821745,55,26.022748270266405,3
female,158.45570049278916,70.11824753466301,45,27.926423379123097,3
male,188.55372104212768,107.5403810892112,30,30.248326781717108,4
male,184.21183752172098,77.52544346041788,43,22.84594830727504,2
male,187.99797044683922,73.68932764497413,57,20.84962615899549,2
female,155.37793750930138,77.89520532440093,32,32.26502617634476,4
female,162.57943536140465,59.670403734631726,36,22.57499976662401,2
female,163.53131431965232,76.56427863133958,45,28.630197280257825,3
male,191.45381381014178,59.93428429463283,32,16.351111479612886,1
female,158.03979847084327,60.01790148022431,62,24.029673608141017,2
male,186.99416121212323,74.02856350371187,43,21.171090559265195,2
male,190.07246833890366,96.0133016488955,23,26.576205601095054,3
male,198.49168389985428,80.96712208089062,56,20.550579394734307,2
male,203.67281396268598,88.51662354974059,59,21.338245728975014,2
female,159.82023859201396,72.00414945706069,46,28.189928563927126,3
male,192.24550008152877,89.10383276786892,45,24.10926771282331,2
female,167.84536664140393,65.93644377662848,45,23.40490086708501,2
female,162.17879292851254,62.69168843507738,44,23.83536677407185,2
male,185.92752576625563,67.55239612394698,39,19.541296683600194,2
male,189.84389801397361,92.74022774071052,31,25.732078815598587,3
female,165.2310404056782,79.97873707731682,30,29.29484922144494,3
female,161.31860632831277,65.59461727228987,50,25.205729989286056,3
female,161.07930795689904,70.77265867753664,39,27.27633405536581,3
male,195.6946205215877,78.07649225766205,22,20.387431679208117,2
female,163.4113839591602,71.60019652753336,23,26.813258683964026,3
male,179.1854385732627,105.0442330367517,47,32.716496207812156,4
female,160.19281377152004,73.66734556412011,65,28.70707617630129,3
male,189.49879118410155,92.45360724077875,26,25.74607160092068,3
male,192.00105773507434,78.42865037721941,60,21.274898614287874,2
female,159.45543691779488,72.0335086318992,39,28.330608673921574,3
male,185.9847875897217,90.16144039586379,43,26.065496097882594,3
female,153.88184080514688,83.56941510845438,40,35.291703088058945,5
female,164.3210895941338,70.53437716626003,64,26.122469076910264,3
female,167.69229846620908,76.20203246503651,31,27.098192289477275,3
female,164.98375124534905,68.77444414804843,65,25.26647992376583,3
male,200.5164993646722,91.87932972051428,22,22.851651391587403,2
male,186.42988520801677,67.57228026118959,65,19.44184651931005,2
male,194.75561298069553,74.4529554503408,62,19.629171779514618,2
female,159.40654156504306,57.1724057928491,32,22.49956845776721,2
female,164.26121388119958,65.49597289296246,58,24.274178534126822,2
male,211.76942989203752,54.55343460756838,64,12.16453643317418,1
female,162.76192571710996,71.64325552960798,54,27.04392190817923,3
male,192.44860017197536,77.04029626149502,47,20.801201990711693,2
female,170.0053154095472,69.89264010191212,51,24.18279225759944,2
male,186.2881966713929,94.76040719355947,53,27.30588400528208,3
male,191.32635874854756,92.88291656636004,22,25.373842014212237,3
female,167.14147095214994,78.41793128755134,34,28.070292707148493,3
female,158.37850133696875,56.759471083921106,58,22.62798496836343,2
female,160.04861289113072,59.809136151566555,61,23.348753523648313,2
female,174.36912783267945,54.97177605114324,54,18.08008958356514,1
female,162.9206707570611,76.40591221712917,28,28.78555360808633,3
male,209.04118416612732,85.15697795957759,40,19.487517897561005,2
female,165.99349551061712,75.22102204826281,29,27.2996506264743,3
male,184.77395157421833,82.95644273354351,49,24.297893673975114,2
female,162.328772958738,68.75724762906256,32,26.09320773179508,3
male,189.41397428105552,68.95294990202189,21,19.21891285562459,2
male,186.18932092832372,107.77086498053305,21,31.08793195097648,4
male,193.86039763228328,78.70787850470558,51,20.943053790291447,2
female,160.3302438522153,82.52035371637916,65,32.101858393034234,4
male,184.59759629824987,83.59724414449572,18,24.53239097660397,2
male,196.93116367271503,82.04943810194358,66,21.156641008092144,2
male,189.47887858963682,85.81082542900823,38,23.901241941127445,2
male,188.233525485116,87.03359459998768,46,24.563653817125047,2
female,167.8557092564156,58.71798561834999,25,20.840057522052284,2
male,198.34195247974947,89.23507874022037,31,22.683310777432265,2
female,158.4428953867477,72.30445044469141,25,28.801790652426543,3
female,163.15581021256935,62.16961658717277,31,23.35463587267742,2
female,161.1384437873068,61.4225667671102,18,23.655363766520388,2
male,199.97147074872862,74.04129189201282,34,18.51560495971189,2
female,168.04971106549812,75.9189012669958,50,26.88279213310168,3
female,164.3306419372084,73.58254887760059,22,27.2481940849823,3
female,167.01886470582278,61.88897784488993,61,22.186165861053485,2
female,158.46426146525602,68.42886608109274,26,27.250638443451354,3
male,187.1172364172544,91.03713240544197,26,26.00105560582736,3
female,153.5373000961097,66.65647503547784,63,28.275776779933558,3
male,190.8420694219833,82.94715980503749,32,22.77473253997997,2
male,181.67411674992871,91.33225310115094,38,27.67184119244923,3
male,183.44445537647283,79.07534544619486,65,23.498055132203707,2
female,178.97072833761877,67.94110408872409,51,21.211363627972567,2
female,165.62236959409316,64.774179195346,45,23.613693973876664,2
female,166.34265586286088,73.99495689550416,36,26.742060010071285,3
male,179.34348569647477,95.59565572623397,55,29.72124130531659,3
female,158.56611501007598,75.50941284005611,25,30.031727986566995,4
female,167.58501069555913,79.16641681249412,50,28.188414286162885,3
male,188.9477567780969,77.6532890632314,24,21.750857082416697,2
male,192.82611063235626,81.84733666083744,54,22.012677398943595,2
female,162.72781345407444,57.23406909230366,57,21.613795874227563,2
female,164.89416804113327,65.66263557578813,43,24.14947639241256,2
male,178.3625560837503,95.30659808241559,60,29.958191521172058,3
male,187.23023501770615,75.08472958895368,58,21.41902294868761,2
female,173.92897856608135,62.34635352803173,34,20.609486201494935,2
female,172.77979903904483,63.77473027070083,58,21.363022672219238,2
female,157.51869676176622,67.14588283047472,56,27.061705798777712,3
male,191.70164209362488,81.98201506603748,57,22.308322938607407,2
female,169.7705704183743,76.52725187895508,57,26.55163701372266,3
male,185.25986801941522,96.93311005927126,48,28.242910285498322,3
male,182.27431120028743,84.981712411559,64,25.57846901901949,3
male,183.58575356648606,70.56799206214205,45,20.937740226071483,2
male,183.56403036036338,69.17776833253522,64,20.530114829432122,2
male,186.0111695023287,88.88818910263713,33,25.6901128452115,3
male,182.50262424245665,98.59297599364805,22,29.601093079230544,3
female,164.34827600429057,69.52073400909721,54,25.738548006558155,3
female,160.36361150421732,75.8027085700098,63,29.476306749377056,3
female,172.88647253976603,59.912374882504984,35,20.04446681097592,2
male,183.13184128202224,84.60855973031659,57,25.22821818009823,3
male,198.32311571775287,75.21411610011346,54,19.122852830156454,2
male,201.65832111123802,78.71856260830822,35,19.35730357176989,2
female,168.22706758804603,72.91630489943388,42,25.765163509183807,3
male,189.89283105578903,93.98359568346986,51,26.06363096892439,3
female,169.6006970939794,72.21748797905131,28,25.106554240630057,3
male,197.36363332406043,78.38974945372506,47,20.12449602314112,2
female,183.6544653413405,81.82475855070058,37,24.25949455501922,2
male,184.88348972040657,75.8935491281751,26,22.202843766661264,2
female,160.20642224791484,61.331114224025576,47,23.89576899085348,2
female,166.4942717796639,59.97649502579864,56,21.63627485811852,2
female,162.1430474825684,78.97471337691705,35,30.03940980845799,4
female,167.77833992967678,64.02881101252993,31,22.745927537377906,2
female,171.81796757666478,69.68969853510646,56,23.606490724727166,2
male,182.57576453522378,79.05496304050993,38,23.716078769401985,2
male,194.83330880285058,83.78978968990435,56,22.07316898699948,2
male,197.1005904551269,85.98933787028884,32,22.13445097849995,2
male,184.9662338398557,77.37866551485902,46,22.6170692548478,2
female,165.7743302638726,51.23643523473815,45,18.64422528935044,2
female,163.37503518277853,76.93452596904511,51,28.82371095394419,3
female,171.8320705750272,71.04721506254573,52,24.062381728034826,2
male,189.22431207804638,69.76827535826152,21,19.48516633318187,2
male,205.15539247464622,86.01788333707327,25,20.43726978526084,2
female,163.7545297312219,89.95495766042585,60,33.545823618615785,4
male,192.5710111938094,74.5516368609693,63,20.103670683296073,2
female,149.8270573885075,73.74369486128336,60,32.85068226270665,4
female,152.57554581162645,75.20577691277977,66,32.305862299962335,4
male,191.9529591355666,73.03334407715604,22,19.821273933822745,2
female,163.14579584577243,76.16589998201985,20,28.615991919593892,3
male,194.39841856484995,67.53104308654446,43,17.869730494979304,1
female,167.56900820630602,66.23995516084595,58,23.59025478020158,2
female,163.89849187818095,68.05864740076923,62,25.33572864076813,3
female,159.87625301778013,77.30006366303327,65,30.2420988841742,4
male,201.32048802478036,91.9895307171742,42,22.69668625641516,2
male,202.07287654832777,83.79412811526531,30,20.520953623996874,2
female,175.38999424784686,75.87821121580274,56,24.66649578709099,2
female,160.98056296596985,53.67970934480782,56,20.71396661557066,2
female,159.91081877157282,71.87337641111571,65,28.106861483909846,3
male,187.2860890804481,79.00178606082939,47,22.52298088779912,2
male,182.52537954894564,88.31918447707888,63,26.50992687708827,3
female,161.9815690128865,74.50807463350888,30,28.396978860633517,3
female,171.9492274648625,69.11099797552849,31,23.374735560949468,2
male,184.23525520561904,99.14029135561988,54,29.20819439007565,3
female,167.5104774864896,51.03972905742377,31,18.189652703439272,1
female,158.645403982233,66.52189138798285,31,26.430756821135645,3
female,163.07792691702744,70.36447021973683,66,26.45836834310134,3
male,191.3756481879103,85.34887947089409,25,23.30367819459697,2
male,192.3161616255012,79.30301037074268,35,21.441645363128604,2
female,169.07721357116253,69.0392123767336,43,24.15047428970745,2
male,192.52992122091172,65.19163529077366,57,17.587147620835733,1
male,199.45779862990702,83.12942483526338,41,20.895498314283852,2
female,170.37237396412655,64.34140029113446,46,22.166246506553463,2
male,183.5448427307566,83.96413146594219,40,24.92352281458395,2
male,192.81198205469258,75.72446669188272,45,20.368928571608798,2
female,161.8474618610832,53.98131263643744,22,20.607801134327232,2
female,161.21612712791273,73.69008158599672,63,28.352546374128234,3
female,156.76830436629314,68.5084921665133,47,27.875835122134127,3
female,161.6409541824046,73.76958641711047,37,28.234138300632885,3
female,161.7847183269931,61.7980637787803,51,23.610211308504535,2
female,156.34416896746797,64.48939842399137,54,26.383046868675148,3
male,192.9707575650271,97.88433622503389,29,26.286344572659413,3
female,156.90771694675078,84.47140669934477,43,34.310031742965876,4
male,193.45844743282865,95.5254731073475,69,25.52370997440996,3
male,190.32201923077292,102.18363995763876,27,28.21001359794939,3
female,161.2720767207889,66.00746585148288,18,25.379011515935797,3
male,193.6186256102386,85.33023307193034,49,22.761908117295583,2
female,162.06884231382784,79.88796315989359,29,30.41461256933905,4
male,195.14935398072024,79.93365166212081,67,20.989177375896368,2
female,167.7678886766897,84.67626994123776,66,30.08458608072199,4
male,181.5228866016628,87.10496298921504,21,26.435049153651423,3
male,191.15332588865562,52.789836440142864,60,14.447296935649241,1
female,159.4069094749578,68.64443201102817,19,27.01413289534841,3
male,192.79456185823696,90.0249969612929,47,24.219967504866478,2
male,185.04462341528148,74.84418620349454,48,21.857733610602324,2
male,193.98832250039052,96.64990882563923,68,25.683267411415773,3
female,159.9150949439142,67.71670472925047,41,26.479933831547637,3
male,191.28339404016847,62.50567545799236,32,17.083030430139573,1
female,168.71471107373662,80.27537753927885,31,28.201775539983032,3
male,188.26573307232204,87.0548642756002,61,24.56125100133754,2
female,157.9707940486786,76.51752661824972,34,30.662483037801234,4
male,190.2676659647202,74.1425228921845,32,20.480350204474757,2
male,175.52790529972086,76.49386747048052,42,24.82757364765396,2
male,192.33701976597973,91.18360566259665,43,24.648528459534344,2
male,185.80425148189184,78.80227871746122,27,22.82587748682184,2
male,185.9398856714242,90.36807469224904,20,26.137852959713424,3
